state_id,dataset,family,seed,task_id,difficulty,ambiguity,drift,retention_pressure,cost_pressure,specialization_need,action,accuracy,retention,stability,cost,cost_good,specialization,future_forgetting,goal,goal_label,score
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,retention_guard,0.835564274335576,0.999,0.9528944380745459,0.6101092169629893,0.49157565253084223,0.5630356253769535,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5426006364214315
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,cost_saver,0.800564274335576,0.9352205199929254,0.8542770467076212,0.3291909662251505,0.7256741948123746,0.5180356253769535,0.06477948000707456,Goal_A_accuracy,Goal A: maximize accuracy,1.4870230119427772
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,drift_stabilizer,0.845564274335576,0.999,0.999,0.6051092169629892,0.4957423191975089,0.5730356253769535,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5634331373769164
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,specialization_promoter,0.8872436908656886,0.9635800656159945,0.9178944380745458,0.6151092169629893,0.4874089858641756,0.8148236659900541,0.03641993438400548,Goal_A_accuracy,Goal A: maximize accuracy,1.617857060882714
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,replay_boost,0.825564274335576,0.999,0.9815118294414704,0.6751092169629893,0.43740898586417554,0.5830356253769535,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5309765784598035
SplitFashionMNIST_seed0_task1,SplitFashionMNIST,fashion,0,1,0.3807521821563378,0.46717666120450047,0.1808695683462322,0.4199432028836281,0.3864781342229844,0.6399003384425044,fallback_audit,0.7979492306924493,0.999,0.999,0.5951092169629892,0.5040756525308423,0.5480356253769535,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.502247666156341
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,RC2O_static,0.8832078655016291,0.999,0.9668241511306324,0.5845749928016113,0.512854172665324,0.6435008820421162,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6144189600173753
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,accuracy_specialist,0.9490898632561354,0.9216760764498007,0.8818241511306324,0.6445749928016112,0.4628541726653239,0.5835008820421163,0.07832392355019935,Goal_A_accuracy,Goal A: maximize accuracy,1.6536904763229583
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,retention_guard,0.8032078655016291,0.999,0.9568241511306323,0.6345749928016112,0.47118750599865733,0.5785008820421162,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5022522933507088
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,cost_saver,0.7682078655016291,0.9314341077138192,0.8577061488851386,0.3487192324528472,0.7094006396226273,0.5335008820421162,0.06856589228618082,Goal_A_accuracy,Goal A: maximize accuracy,1.4460644333047363
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,drift_stabilizer,0.8132078655016292,0.999,0.999,0.6295749928016112,0.475354172665324,0.5885008820421163,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5224953373477805
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,specialization_promoter,0.8517528060334857,0.9599824827189168,0.9218241511306324,0.6395749928016112,0.46702083933199057,0.8350022336282051,0.04001751728108316,Goal_A_accuracy,Goal A: maximize accuracy,1.5731625581872009
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,replay_boost,0.7932078655016291,0.999,0.9859421533761261,0.6995749928016113,0.4170208393319905,0.5985008820421163,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.490703327020866
SplitKMNIST_seed0_task1,SplitKMNIST,characters,0,1,0.4697127088414757,0.34179762127425806,0.20590011227468663,0.4435468756372052,0.44819700435955007,0.6791779298840739,fallback_audit,0.7638136113247996,0.999,0.999,0.6195749928016112,0.4836875059986573,0.5635008820421162,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4590858529600768
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,RC2O_static,0.9216590075311131,0.999,0.9270814026873122,0.5345017002180062,0.5545819164849948,0.578576235840147,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6542017850495025
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,accuracy_specialist,0.9826609200027139,0.9224386530676408,0.8420814026873122,0.5945017002180062,0.5045819164849948,0.518576235840147,0.07756134693235917,Goal_A_accuracy,Goal A: maximize accuracy,1.6875638389059135
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,retention_guard,0.8416590075311131,0.999,0.9170814026873122,0.5845017002180062,0.5129152498183281,0.513576235840147,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5420351183828358
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,cost_saver,0.8066590075311131,0.9326925458377905,0.813083315158913,0.30385785161426143,0.7467851236547821,0.46857623584014696,0.06730745416220951,Goal_A_accuracy,Goal A: maximize accuracy,1.484995529096669
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,drift_stabilizer,0.8516590075311131,0.999,0.999,0.5795017002180062,0.5170819164849949,0.523576235840147,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5682395746464055
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,specialization_promoter,0.8896600452379853,0.9614212341178449,0.8820814026873123,0.5895017002180062,0.5087485831516615,0.749652200417623,0.03857876588215514,Goal_A_accuracy,Goal A: maximize accuracy,1.610582653836968
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,replay_boost,0.8316590075311131,0.999,0.9510794902157115,0.6495017002180062,0.45874858315166145,0.533576235840147,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.531218164845429
RotatedMNIST_seed0_task1,RotatedMNIST,digits,0,1,0.3146463308271441,0.3200415082748845,0.4499043764199615,0.46608603500679896,0.38304810754680935,0.5089663714789666,fallback_audit,0.8053660809145702,0.999,0.999,0.5695017002180063,0.5254152498183281,0.498576235840147,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5087067497090603
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,RC2O_static,0.939600159625098,0.999,0.923852513612841,0.5403902465456057,0.5496747945453285,0.5297615801731032,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6707717140451417
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,accuracy_specialist,0.995,0.9134847923228702,0.8388525136128411,0.6003902465456057,0.4996747945453286,0.4697615801731031,0.08651520767712984,Goal_A_accuracy,Goal A: maximize accuracy,1.6948927125944868
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,retention_guard,0.8596001596250981,0.999,0.913852513612841,0.5903902465456057,0.5080081278786619,0.46476158017310315,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5586050473784752
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,cost_saver,0.824600159625098,0.9244920491989618,0.8083469779764909,0.30912651247140766,0.7423945729404936,0.4197615801731031,0.07550795080103823,Goal_A_accuracy,Goal A: maximize accuracy,1.4993408738389464
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,drift_stabilizer,0.8696001596250981,0.999,0.999,0.5853902465456057,0.5121747945453285,0.4747615801731031,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5852938370032157
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,specialization_promoter,0.9048767448261134,0.9534946880629951,0.8788525136128411,0.5953902465456057,0.5038414612119952,0.6927802074995701,0.04650531193700491,Goal_A_accuracy,Goal A: maximize accuracy,1.620959646961473
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,replay_boost,0.849600159625098,0.999,0.9493580492491912,0.6553902465456057,0.4538414612119952,0.4847615801731031,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.548014211057261
PermutedMNIST_seed0_task1,PermutedMNIST,digits,0,1,0.30620350844740607,0.21106340804060866,0.5252767818175056,0.5003298580041625,0.39079667592747497,0.44182189438722463,fallback_audit,0.8234760894561499,0.999,0.999,0.5753902465456058,0.5205081278786619,0.44976158017310314,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.525972082625364
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,RC2O_static,0.8368967388660946,0.999,0.9230627964592786,0.6231936350025524,0.4806719708312063,0.7275130758815801,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5551488477227888
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,accuracy_specialist,0.8995029469325578,0.9095588251441945,0.8380627964592786,0.6831936350025524,0.43067197083120634,0.6675130758815802,0.0904411748558055,Goal_A_accuracy,Goal A: maximize accuracy,1.5872963140919163
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,retention_guard,0.7568967388660945,0.999,0.9130627964592786,0.6731936350025524,0.43900530416453964,0.6625130758815801,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.442982181056122
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,cost_saver,0.7218967388660945,0.922117548438213,0.8106690045257419,0.37773515555838233,0.685220703701348,0.6175130758815801,0.07788245156178697,Goal_A_accuracy,Goal A: maximize accuracy,1.3847740393293255
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,drift_stabilizer,0.7668967388660946,0.999,0.999,0.6681936350025524,0.4431719708312063,0.6725130758815802,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4697894282538968
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,specialization_promoter,0.8110029517863693,0.9516843569087653,0.8780627964592786,0.6781936350025524,0.434838637497873,0.936265767277255,0.048315643091234706,Goal_A_accuracy,Goal A: maximize accuracy,1.5204946389065574
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,replay_boost,0.7468967388660945,0.999,0.9454565883928153,0.7381936350025524,0.38483863749787295,0.6825130758815802,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4319245831794858
SplitCIFAR10_seed0_task1,SplitCIFAR10,natural-images,0,1,0.5951231963401031,0.5642485168109856,0.369689596676834,0.5708510588190269,0.5682309930521252,0.8229390949639573,fallback_audit,0.7149942749392925,0.999,0.999,0.6581936350025523,0.4515053041645397,0.6475130758815801,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4032446816787276
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,RC2O_static,0.7744473400298311,0.999,0.9007443917779925,0.7078514401319509,0.4101237998900409,0.7996526203089416,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.473898475823886
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,accuracy_specialist,0.8356387122354123,0.8977643149242129,0.8157443917779925,0.7678514401319508,0.36012379989004095,0.7396526203089416,0.10223568507578706,Goal_A_accuracy,Goal A: maximize accuracy,1.5012088109057213
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,retention_guard,0.6944473400298311,0.999,0.8907443917779925,0.7578514401319508,0.36845713322337426,0.7346526203089416,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.3617318091572195
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,cost_saver,0.6594473400298311,0.9136498023052423,0.7869357639835738,0.45789883045043034,0.618417641291308,0.6896526203089416,0.08635019769475771,Goal_A_accuracy,Goal A: maximize accuracy,1.3015690163711604
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,drift_stabilizer,0.7044473400298311,0.999,0.999,0.7528514401319508,0.3726237998900409,0.7446526203089416,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.3918868170571872
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,specialization_promoter,0.7508240741058039,0.9444263431710711,0.8557443917779926,0.7628514401319508,0.3642904665567076,0.999,0.0555736568289289,Goal_A_accuracy,Goal A: maximize accuracy,1.4393273838473923
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,replay_boost,0.6844473400298311,0.999,0.9245530195724112,0.8228514401319509,0.31429046655670756,0.7546526203089416,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.3508864366597155
SplitCIFAR100Coarse_seed0_task1,SplitCIFAR100Coarse,natural-images,0,1,0.7891440889045508,0.6550693630389074,0.4404313897209378,0.7220676082286035,0.6244076210190063,0.9984088392064309,fallback_audit,0.64866445825174,0.9944263431710711,0.999,0.7428514401319508,0.3809571332233743,0.7196526203089416,0.005573656828928852,Goal_A_accuracy,Goal A: maximize accuracy,1.3193481339606743
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,RC2O_static,0.8503758560264163,0.999,0.9166554486575802,0.6213873195000512,0.48217723374995725,0.6641344318001651,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5648493038866698
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,accuracy_specialist,0.9106318250581067,0.8961225722819693,0.8316554486575802,0.6813873195000512,0.4321772337499573,0.6041344318001651,0.10387742771803066,Goal_A_accuracy,Goal A: maximize accuracy,1.5903390815497698
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,retention_guard,0.7703758560264162,0.999,0.9066554486575802,0.6713873195000511,0.4405105670832907,0.5991344318001651,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.452682637220003
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,cost_saver,0.7353758560264162,0.9103988846747502,0.8019114176892707,0.3869417261271961,0.67754856156067,0.5541344318001651,0.08960111532524984,Goal_A_accuracy,Goal A: maximize accuracy,1.390274553191182
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,drift_stabilizer,0.7803758560264162,0.999,0.999,0.6663873195000511,0.4446772337499574,0.6091344318001651,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4804509865880324
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,specialization_promoter,0.8225260412340013,0.9405902709993977,0.8716554486575803,0.6763873195000512,0.43634390041662396,0.8586764808352585,0.05940972900060226,Goal_A_accuracy,Goal A: maximize accuracy,1.5235554747161764
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,replay_boost,0.7603758560264162,0.999,0.9413994796258898,0.7363873195000512,0.3863439004166239,0.6191344318001651,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.4419775751985826
SVHNContinual_seed0_task1,SVHNContinual,digits-real,0,1,0.5907885437820896,0.48600740830339945,0.4872015484154762,0.6489232905809461,0.43056991716068865,0.7045170752924451,fallback_audit,0.7285600851507744,0.9905902709993978,0.999,0.6563873195000511,0.4530105670832907,0.5841344318001651,0.009409729000602218,Goal_A_accuracy,Goal A: maximize accuracy,1.411912174076663
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,RC2O_static,0.9832736256757642,0.999,0.999,0.47582471814528315,0.6034794015455973,0.44641771125738083,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.733681743375003
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,accuracy_specialist,0.995,0.9523982612375461,0.9185372361701443,0.5358247181452831,0.5534794015455974,0.3864177112573809,0.04760173876245388,Goal_A_accuracy,Goal A: maximize accuracy,1.7136198620152059
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,retention_guard,0.9032736256757641,0.999,0.9935372361701442,0.5258247181452831,0.5618127348789308,0.3814177112573809,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.622195662133858
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,cost_saver,0.868273625675764,0.9578164092040186,0.8972465982753544,0.24504332074133456,0.7957972327155545,0.33641771125738085,0.04218359079598144,Goal_A_accuracy,Goal A: maximize accuracy,1.5726046185343066
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,drift_stabilizer,0.9132736256757641,0.999,0.999,0.5208247181452831,0.5659794015455974,0.3914177112573809,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6369317433750028
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,specialization_promoter,0.9464833864143024,0.9847866448281903,0.9585372361701443,0.5308247181452831,0.5576460682122641,0.5822642380669288,0.015213355171809662,Goal_A_accuracy,Goal A: maximize accuracy,1.6870725102783666
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,replay_boost,0.8932736256757641,0.999,0.999,0.5908247181452831,0.5076460682122641,0.40141771125738085,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6070984100416696
SplitMNIST_seed0_task2,SplitMNIST,digits,0,2,0.15015739537106806,0.12839042954153182,0.06453189473949407,0.24627945302147272,0.38476746754935676,0.21538772341289958,fallback_audit,0.8702704777683427,0.999,0.999,0.5108247181452832,0.5743127348789306,0.3664177112573809,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.5815111418240593
SplitFashionMNIST_seed0_task2,SplitFashionMNIST,fashion,0,2,0.3685302569197805,0.4567965547888964,0.2479400497607773,0.4461506030568815,0.48076073829601057,0.6184799924875616,RC2O_static,0.9079639515759761,0.999,0.9440015262343417,0.560698403947587,0.5327513300436775,0.6328513875341866,0.0010000000000000009,Goal_A_accuracy,Goal A: maximize accuracy,1.6428654401629077
SplitFashionMNIST_seed0_task2,SplitFashionMNIST,fashion,0,2,0.3685302569197805,0.4567965547888964,0.2479400497607773,0.4461506030568815,0.48076073829601057,0.6184799924875616,accuracy_specialist,0.9730051505807604,0.91592476169883,0.8590015262343417,0.6206984039475869,0.48275133004367754,0.5728513875341866,0.08407523830117003,Goal_A_accuracy,Goal A: maximize accuracy,1.6796481293435959
